country,time,bcg_vacc,bcg_vacc_is_forecast,dtp3_vacc,dtp3_vacc_is_forecast,hepb3_vacc,hepb3_vacc_is_forecast,hib3_vacc,hib3_vacc_is_forecast,mcv1_vacc,mcv1_vacc_is_forecast,mcv2_vacc,mcv2_vacc_is_forecast,pcv3_vacc,pcv3_vacc_is_forecast,pol3_vacc,pol3_vacc_is_forecast,rotac_vacc,rotac_vacc_is_forecast,six_vacc_rate,six_vacc_rate_is_forecast
tun,2006,99.0,False,99.0,False,99.0,False,,,98.0,False,98.0,False,,,99.0,False,,,,
tun,2007,99.0,False,98.0,False,98.0,False,,,98.0,False,98.0,False,,,98.0,False,,,,
tun,2008,99.0,False,99.0,False,99.0,False,,,98.0,False,99.0,False,,,99.0,False,,,,
tun,2009,98.0,False,99.0,False,99.0,False,,,98.0,False,97.0,False,,,99.0,False,,,,
tun,2010,98.0,False,98.0,False,98.0,False,,,97.0,False,98.0,False,,,98.0,False,,,,
tun,2011,98.0,False,98.0,False,98.0,False,43.0,False,96.0,False,96.0,False,,,98.0,False,,,43.0,False
tun,2012,99.0,False,97.0,False,97.0,False,97.0,False,96.0,False,96.0,False,,,97.0,False,,,96.0,False
tun,2013,97.0,False,98.0,False,98.0,False,98.0,False,94.0,False,98.0,False,,,98.0,False,,,94.0,False
tun,2014,95.0,False,98.0,False,98.0,False,98.0,False,98.0,False,95.0,False,,,98.0,False,,,95.0,False
tun,2015,97.0,False,98.0,False,98.0,False,98.0,False,98.0,False,98.0,False,,,98.0,False,,,97.0,False
tun,2016,95.0,False,98.0,False,98.0,False,98.0,False,96.0,False,97.0,False,,,98.0,False,,,95.0,False
tun,2017,91.0,False,98.0,False,98.0,False,98.0,False,98.0,False,97.0,False,,,98.0,False,,,91.0,False
tun,2018,92.0,False,97.0,False,97.0,False,97.0,False,96.0,False,99.0,False,,,97.0,False,,,92.0,False
tun,2019,91.0,False,98.0,False,98.0,False,98.0,False,98.0,False,97.0,False,,,98.0,False,,,91.0,False
tun,2020,92.0,False,97.0,False,97.0,False,97.0,False,98.0,False,96.0,False,87.0,False,97.0,False,,,92.0,False
tun,2021,85.0,False,97.0,False,97.0,False,97.0,False,95.0,False,98.0,False,96.0,False,97.0,False,,,85.0,False
tun,2022,84.0,False,97.0,False,97.0,False,97.0,False,95.0,False,98.0,False,98.0,False,97.0,False,,,84.0,False
tun,2023,85.0,False,97.0,False,97.0,False,97.0,False,96.0,False,97.0,False,97.0,False,97.0,False,,,85.0,False
tur,1980,,,42.0,False,,,,,27.0,False,,,,,63.0,False,,,,
tur,1981,42.0,False,64.0,False,,,,,52.0,False,,,,,69.0,False,,,,
tur,1982,47.0,False,58.0,False,,,,,64.0,False,,,,,61.0,False,,,,
tur,1983,65.0,False,56.0,False,,,,,63.0,False,,,,,59.0,False,,,,
tur,1984,71.0,False,56.0,False,,,,,62.0,False,,,,,57.0,False,,,,
tur,1985,76.0,False,55.0,False,,,,,61.0,False,,,,,55.0,False,,,,
tur,1986,82.0,False,45.0,False,,,,,64.0,False,,,,,45.0,False,,,,
tur,1987,87.0,False,86.0,False,,,,,67.0,False,,,,,86.0,False,,,,
tur,1988,97.0,False,86.0,False,,,,,82.0,False,,,,,86.0,False,,,,
tur,1989,95.0,False,79.0,False,,,,,71.0,False,,,,,79.0,False,,,,
tur,1990,93.0,False,84.0,False,,,,,78.0,False,,,,,84.0,False,,,,
tur,1991,91.0,False,72.0,False,,,,,73.0,False,,,,,72.0,False,,,,
tur,1992,89.0,False,77.0,False,,,,,78.0,False,,,,,77.0,False,,,,
tur,1993,90.0,False,76.0,False,,,,,72.0,False,,,,,76.0,False,,,,
tur,1994,91.0,False,87.0,False,,,,,76.0,False,,,,,91.0,False,,,,
tur,1995,90.0,False,67.0,False,,,,,65.0,False,,,,,67.0,False,,,,
tur,1996,89.0,False,72.0,False,,,,,72.0,False,,,,,73.0,False,,,,
tur,1997,89.0,False,79.0,False,,,,,79.0,False,,,,,79.0,False,,,,
tur,1998,91.0,False,81.0,False,,,,,81.0,False,,,,,81.0,False,,,,
tur,1999,93.0,False,79.0,False,,,,,82.0,False,,,,,79.0,False,,,,
tur,2000,96.0,False,85.0,False,71.0,False,,,87.0,False,,,,,85.0,False,,,,
tur,2001,95.0,False,88.0,False,77.0,False,,,91.0,False,91.0,False,,,88.0,False,,,,
tur,2002,89.0,False,78.0,False,72.0,False,,,83.0,False,83.0,False,,,78.0,False,,,,
tur,2003,88.0,False,68.0,False,68.0,False,,,75.0,False,97.0,False,,,69.0,False,,,,
tur,2004,85.0,False,85.0,False,77.0,False,,,81.0,False,97.0,False,,,85.0,False,,,,
tur,2005,88.0,False,90.0,False,85.0,False,,,91.0,False,98.0,False,,,90.0,False,,,,
tur,2006,88.0,False,90.0,False,82.0,False,,,98.0,False,84.0,False,,,90.0,False,,,,
tur,2007,94.0,False,96.0,False,96.0,False,76.0,False,96.0,False,94.0,False,,,96.0,False,,,76.0,False
tur,2008,96.0,False,96.0,False,92.0,False,96.0,False,97.0,False,92.0,False,,,96.0,False,,,92.0,False
tur,2009,96.0,False,96.0,False,94.0,False,96.0,False,97.0,False,88.0,False,97.0,False,96.0,False,,,94.0,False
tur,2010,97.0,False,97.0,False,96.0,False,97.0,False,97.0,False,91.0,False,93.0,False,97.0,False,,,96.0,False
tur,2011,96.0,False,97.0,False,96.0,False,97.0,False,98.0,False,86.0,False,96.0,False,97.0,False,,,96.0,False
tur,2012,96.0,False,97.0,False,97.0,False,97.0,False,96.0,False,85.0,False,97.0,False,97.0,False,,,96.0,False
tur,2013,96.0,False,98.0,False,97.0,False,98.0,False,98.0,False,98.0,False,97.0,False,98.0,False,,,96.0,False
tur,2014,95.0,False,96.0,False,96.0,False,96.0,False,94.0,False,88.0,False,96.0,False,96.0,False,,,94.0,False
tur,2015,96.0,False,97.0,False,97.0,False,97.0,False,97.0,False,86.0,False,97.0,False,97.0,False,,,96.0,False
tur,2016,96.0,False,98.0,False,98.0,False,98.0,False,98.0,False,85.0,False,98.0,False,98.0,False,,,96.0,False
tur,2017,93.0,False,96.0,False,96.0,False,96.0,False,96.0,False,86.0,False,96.0,False,96.0,False,,,93.0,False
tur,2018,96.0,False,98.0,False,98.0,False,98.0,False,96.0,False,87.0,False,97.0,False,98.0,False,,,96.0,False
tur,2019,96.0,False,99.0,False,99.0,False,99.0,False,97.0,False,88.0,False,97.0,False,99.0,False,,,96.0,False
tur,2020,96.0,False,98.0,False,98.0,False,98.0,False,95.0,False,93.0,False,95.0,False,98.0,False,,,95.0,False
tur,2021,95.0,False,95.0,False,96.0,False,95.0,False,96.0,False,93.0,False,96.0,False,95.0,False,,,95.0,False
tur,2022,98.0,False,99.0,False,99.0,False,99.0,False,95.0,False,94.0,False,95.0,False,99.0,False,,,95.0,False
tur,2023,98.0,False,99.0,False,99.0,False,99.0,False,95.0,False,94.0,False,95.0,False,99.0,False,,,95.0,False
tuv,1980,99.0,False,36.0,False,,,,,,,,,,,23.0,False,,,,
tuv,1981,89.0,False,49.0,False,,,,,,,,,,,44.0,False,,,,
tuv,1982,78.0,False,72.0,False,,,,,,,,,,,79.0,False,,,,
tuv,1983,99.0,False,79.0,False,,,,,65.0,False,,,,,83.0,False,,,,
tuv,1984,90.0,False,37.0,False,,,,,71.0,False,,,,,74.0,False,,,,
tuv,1985,90.0,False,52.0,False,,,,,92.0,False,,,,,97.0,False,,,,
tuv,1986,92.0,False,73.0,False,,,,,65.0,False,,,,,73.0,False,,,,
tuv,1987,86.0,False,59.0,False,,,,,65.0,False,,,,,59.0,False,,,,
tuv,1988,95.0,False,89.0,False,,,,,90.0,False,,,,,91.0,False,,,,
tuv,1989,98.0,False,85.0,False,,,,,79.0,False,,,,,66.0,False,,,,
tuv,1990,96.0,False,99.0,False,,,,,95.0,False,,,,,84.0,False,,,,
tuv,1991,95.0,False,74.0,False,,,,,63.0,False,,,,,71.0,False,,,,
tuv,1992,97.0,False,70.0,False,,,,,66.0,False,,,,,86.0,False,,,,
tuv,1993,87.0,False,80.0,False,,,,,64.0,False,,,,,86.0,False,,,,
tuv,1994,90.0,False,99.0,False,,,17.0,False,79.0,False,,,,,95.0,False,,,,
tuv,1995,88.0,False,87.0,False,,,49.0,False,94.0,False,,,,,85.0,False,,,,
tuv,1996,99.0,False,97.0,False,,,86.0,False,94.0,False,,,,,92.0,False,,,,
tuv,1997,99.0,False,77.0,False,,,88.0,False,99.0,False,,,,,80.0,False,,,,
tuv,1998,99.0,False,94.0,False,,,96.0,False,96.0,False,,,,,78.0,False,,,,
tuv,1999,99.0,False,83.0,False,,,93.0,False,94.0,False,,,,,84.0,False,,,,
tuv,2000,99.0,False,82.0,False,81.0,False,,,81.0,False,,,,,82.0,False,,,,
tuv,2001,99.0,False,96.0,False,99.0,False,,,99.0,False,99.0,False,,,96.0,False,,,,
tuv,2002,99.0,False,98.0,False,99.0,False,,,99.0,False,97.0,False,,,98.0,False,,,,
tuv,2003,99.0,False,93.0,False,95.0,False,,,95.0,False,93.0,False,,,93.0,False,,,,
tuv,2004,99.0,False,98.0,False,98.0,False,,,97.0,False,90.0,False,,,98.0,False,,,,
tuv,2005,99.0,False,93.0,False,79.0,False,,,62.0,False,86.0,False,,,99.0,False,,,,
tuv,2006,99.0,False,97.0,False,97.0,False,,,84.0,False,83.0,False,,,97.0,False,,,,
tuv,2007,99.0,False,97.0,False,97.0,False,,,95.0,False,74.0,False,,,97.0,False,,,,
tuv,2008,99.0,False,99.0,False,99.0,False,,,93.0,False,82.0,False,,,99.0,False,,,,
tuv,2009,99.0,False,88.0,False,91.0,False,84.0,False,90.0,False,84.0,False,,,85.0,False,,,84.0,False
tuv,2010,99.0,False,89.0,False,89.0,False,89.0,False,85.0,False,87.0,False,,,89.0,False,,,85.0,False
tuv,2011,99.0,False,96.0,False,96.0,False,96.0,False,98.0,False,90.0,False,,,96.0,False,,,96.0,False
tuv,2012,99.0,False,97.0,False,97.0,False,97.0,False,98.0,False,93.0,False,,,97.0,False,,,97.0,False
tuv,2013,99.0,False,90.0,False,90.0,False,90.0,False,96.0,False,84.0,False,,,90.0,False,,,90.0,False
tuv,2014,99.0,False,89.0,False,89.0,False,89.0,False,94.0,False,91.0,False,,,89.0,False,,,89.0,False
tuv,2015,99.0,False,96.0,False,96.0,False,96.0,False,94.0,False,86.0,False,,,96.0,False,,,94.0,False
tuv,2016,99.0,False,94.0,False,94.0,False,94.0,False,96.0,False,92.0,False,,,94.0,False,,,94.0,False
tuv,2017,99.0,False,96.0,False,96.0,False,96.0,False,95.0,False,94.0,False,,,96.0,False,,,95.0,False
tuv,2018,99.0,False,89.0,False,89.0,False,89.0,False,88.0,False,81.0,False,,,89.0,False,,,88.0,False
tuv,2019,99.0,False,92.0,False,92.0,False,92.0,False,96.0,False,92.0,False,,,92.0,False,,,92.0,False
tuv,2020,99.0,False,95.0,False,93.0,False,93.0,False,93.0,False,85.0,False,,,90.0,False,,,90.0,False
tuv,2021,99.0,False,94.0,False,94.0,False,94.0,False,93.0,False,84.0,False,,,87.0,False,59.0,False,87.0,False
tuv,2022,99.0,False,91.0,False,91.0,False,91.0,False,90.0,False,89.0,False,83.0,False,90.0,False,89.0,False,90.0,False
tuv,2023,99.0,False,94.0,False,94.0,False,94.0,False,98.0,False,98.0,False,98.0,False,94.0,False,94.0,False,94.0,False
tza,1980,72.0,False,59.0,False,,,,,46.0,False,,,,,57.0,False,,,,
tza,1981,74.0,False,55.0,False,,,,,51.0,False,,,,,46.0,False,,,,
tza,1982,64.0,False,50.0,False,,,,,50.0,False,,,,,48.0,False,,,,
tza,1983,83.0,False,52.0,False,,,,,60.0,False,,,,,49.0,False,,,,
tza,1984,73.0,False,58.0,False,,,,,55.0,False,,,,,47.0,False,,,,
tza,1985,90.0,False,67.0,False,,,,,66.0,False,,,,,64.0,False,,,,
tza,1986,82.0,False,74.0,False,,,,,97.0,False,,,,,73.0,False,,,,
tza,1987,94.0,False,79.0,False,,,,,78.0,False,,,,,80.0,False,,,,
tza,1988,93.0,False,85.0,False,,,,,83.0,False,,,,,82.0,False,,,,
tza,1989,92.0,False,77.0,False,,,,,79.0,False,,,,,66.0,False,,,,
tza,1990,85.0,False,78.0,False,,,,,80.0,False,,,,,78.0,False,,,,
tza,1991,95.0,False,81.0,False,,,,,79.0,False,,,,,81.0,False,,,,
tza,1992,99.0,False,83.0,False,,,,,81.0,False,,,,,82.0,False,,,,
tza,1993,94.0,False,83.0,False,,,,,77.0,False,,,,,78.0,False,,,,
tza,1994,92.0,False,84.0,False,,,,,79.0,False,,,,,83.0,False,,,,
tza,1995,96.0,False,81.0,False,,,,,78.0,False,,,,,79.0,False,,,,
tza,1996,80.0,False,82.0,False,,,,,78.0,False,,,,,80.0,False,,,,
tza,1997,85.0,False,79.0,False,,,,,73.0,False,,,,,79.0,False,,,,
tza,1998,83.0,False,79.0,False,,,,,72.0,False,,,,,79.0,False,,,,
tza,1999,87.0,False,76.0,False,,,,,72.0,False,,,,,74.0,False,,,,
tza,2000,86.0,False,79.0,False,,,,,78.0,False,,,,,64.0,False,,,,
tza,2001,91.0,False,87.0,False,,,,,86.0,False,,,,,65.0,False,,,,
tza,2002,88.0,False,89.0,False,89.0,False,,,89.0,False,,,,,91.0,False,,,,
tza,2003,91.0,False,95.0,False,95.0,False,,,97.0,False,,,,,97.0,False,,,,
tza,2004,91.0,False,95.0,False,95.0,False,,,94.0,False,,,,,95.0,False,,,,
tza,2005,91.0,False,90.0,False,90.0,False,,,91.0,False,,,,,91.0,False,,,,
tza,2006,90.0,False,90.0,False,90.0,False,,,93.0,False,,,,,91.0,False,,,,
tza,2007,89.0,False,83.0,False,83.0,False,,,90.0,False,,,,,88.0,False,,,,
tza,2008,89.0,False,86.0,False,86.0,False,,,88.0,False,,,,,89.0,False,,,,
tza,2009,93.0,False,85.0,False,85.0,False,85.0,False,91.0,False,,,,,88.0,False,,,85.0,False
tza,2010,99.0,False,91.0,False,91.0,False,91.0,False,92.0,False,,,,,94.0,False,,,91.0,False
tza,2011,99.0,False,90.0,False,90.0,False,90.0,False,93.0,False,,,,,88.0,False,,,88.0,False
tza,2012,99.0,False,92.0,False,92.0,False,92.0,False,97.0,False,,,,,90.0,False,,,90.0,False
tza,2013,99.0,False,91.0,False,91.0,False,91.0,False,99.0,False,,,80.0,False,91.0,False,85.0,False,91.0,False
tza,2014,99.0,False,97.0,False,97.0,False,97.0,False,97.0,False,29.0,False,93.0,False,97.0,False,97.0,False,97.0,False
tza,2015,97.0,False,96.0,False,96.0,False,96.0,False,95.0,False,53.0,False,93.0,False,93.0,False,95.0,False,93.0,False
tza,2016,95.0,False,92.0,False,92.0,False,92.0,False,83.0,False,63.0,False,93.0,False,89.0,False,89.0,False,83.0,False
tza,2017,93.0,False,90.0,False,90.0,False,90.0,False,90.0,False,67.0,False,93.0,False,89.0,False,87.0,False,89.0,False
tza,2018,91.0,False,89.0,False,89.0,False,89.0,False,88.0,False,68.0,False,93.0,False,82.0,False,85.0,False,82.0,False
tza,2019,92.0,False,91.0,False,91.0,False,91.0,False,89.0,False,70.0,False,90.0,False,87.0,False,88.0,False,87.0,False
tza,2020,91.0,False,91.0,False,91.0,False,91.0,False,87.0,False,64.0,False,89.0,False,61.0,False,89.0,False,61.0,False
tza,2021,82.0,False,86.0,False,86.0,False,86.0,False,80.0,False,60.0,False,89.0,False,66.0,False,85.0,False,66.0,False
tza,2022,94.0,False,93.0,False,93.0,False,93.0,False,89.0,False,73.0,False,92.0,False,84.0,False,74.0,False,84.0,False
tza,2023,95.0,False,93.0,False,93.0,False,93.0,False,91.0,False,78.0,False,92.0,False,84.0,False,84.0,False,84.0,False
uga,1981,18.0,False,9.0,False,,,,,22.0,False,,,,,8.0,False,,,,
uga,1982,23.0,False,12.0,False,,,,,21.0,False,,,,,9.0,False,,,,
uga,1983,28.0,False,14.0,False,,,,,20.0,False,,,,,11.0,False,,,,
uga,1984,32.0,False,14.0,False,,,,,18.0,False,,,,,12.0,False,,,,
uga,1985,37.0,False,14.0,False,,,,,17.0,False,,,,,13.0,False,,,,
uga,1986,51.0,False,21.0,False,,,,,27.0,False,,,,,21.0,False,,,,
uga,1987,61.0,False,30.0,False,,,,,38.0,False,,,,,30.0,False,,,,
uga,1988,70.0,False,38.0,False,,,,,49.0,False,,,,,38.0,False,,,,
uga,1989,72.0,False,42.0,False,,,,,51.0,False,,,,,42.0,False,,,,
uga,1990,75.0,False,45.0,False,,,,,52.0,False,,,,,45.0,False,,,,
uga,1991,77.0,False,49.0,False,,,,,54.0,False,,,,,49.0,False,,,,
uga,1992,79.0,False,53.0,False,,,,,56.0,False,,,,,52.0,False,,,,
uga,1993,82.0,False,56.0,False,,,,,57.0,False,,,,,56.0,False,,,,
uga,1994,84.0,False,60.0,False,,,,,59.0,False,,,,,59.0,False,,,,
uga,1995,83.0,False,59.0,False,,,,,57.0,False,,,,,58.0,False,,,,
uga,1996,82.0,False,57.0,False,,,,,55.0,False,,,,,57.0,False,,,,
uga,1997,82.0,False,56.0,False,,,,,54.0,False,,,,,55.0,False,,,,
uga,1998,75.0,False,48.0,False,,,,,50.0,False,,,,,50.0,False,,,,
uga,1999,80.0,False,50.0,False,,,,,55.0,False,,,,,54.0,False,,,,
uga,2000,82.0,False,52.0,False,,,,,57.0,False,,,,,55.0,False,,,,
uga,2001,83.0,False,55.0,False,,,,,59.0,False,,,,,56.0,False,,,,
uga,2002,85.0,False,57.0,False,29.0,False,29.0,False,62.0,False,,,,,57.0,False,,,29.0,False
uga,2003,87.0,False,59.0,False,44.0,False,44.0,False,64.0,False,,,,,57.0,False,,,44.0,False
uga,2004,88.0,False,62.0,False,62.0,False,62.0,False,66.0,False,,,,,58.0,False,,,58.0,False
uga,2005,90.0,False,64.0,False,64.0,False,64.0,False,68.0,False,,,,,59.0,False,,,59.0,False
uga,2006,83.0,False,64.0,False,64.0,False,64.0,False,75.0,False,,,,,62.0,False,,,62.0,False
uga,2007,87.0,False,73.0,False,73.0,False,73.0,False,75.0,False,,,,,70.0,False,,,70.0,False
uga,2008,86.0,False,71.0,False,71.0,False,71.0,False,70.0,False,,,,,69.0,False,,,69.0,False
uga,2009,90.0,False,79.0,False,79.0,False,79.0,False,77.0,False,,,,,78.0,False,,,77.0,False
uga,2010,86.0,False,80.0,False,80.0,False,80.0,False,73.0,False,,,,,79.0,False,,,73.0,False
uga,2011,97.0,False,82.0,False,82.0,False,82.0,False,75.0,False,,,,,79.0,False,,,75.0,False
uga,2012,95.0,False,83.0,False,83.0,False,83.0,False,80.0,False,,,,,79.0,False,,,79.0,False
uga,2013,93.0,False,84.0,False,84.0,False,84.0,False,83.0,False,,,,,78.0,False,,,78.0,False
uga,2014,91.0,False,85.0,False,85.0,False,85.0,False,85.0,False,,,60.0,False,78.0,False,,,78.0,False
uga,2015,95.0,False,89.0,False,89.0,False,89.0,False,79.0,False,,,64.0,False,85.0,False,,,79.0,False
uga,2016,94.0,False,93.0,False,93.0,False,93.0,False,79.0,False,,,77.0,False,88.0,False,,,79.0,False
uga,2017,89.0,False,94.0,False,94.0,False,94.0,False,83.0,False,,,90.0,False,90.0,False,,,83.0,False
uga,2018,88.0,False,93.0,False,93.0,False,93.0,False,86.0,False,,,92.0,False,88.0,False,36.0,False,86.0,False
uga,2019,88.0,False,93.0,False,93.0,False,93.0,False,87.0,False,,,92.0,False,92.0,False,87.0,False,87.0,False
uga,2020,91.0,False,89.0,False,89.0,False,89.0,False,89.0,False,,,89.0,False,88.0,False,88.0,False,88.0,False
uga,2021,97.0,False,91.0,False,91.0,False,91.0,False,90.0,False,,,91.0,False,91.0,False,87.0,False,90.0,False
uga,2022,96.0,False,89.0,False,89.0,False,89.0,False,92.0,False,49.0,False,90.0,False,90.0,False,84.0,False,89.0,False
uga,2023,95.0,False,91.0,False,91.0,False,91.0,False,93.0,False,21.0,False,91.0,False,89.0,False,86.0,False,89.0,False
ukr,1992,93.0,False,88.0,False,,,,,90.0,False,,,,,89.0,False,,,,
ukr,1993,89.0,False,93.0,False,,,,,94.0,False,,,,,91.0,False,,,,
ukr,1994,92.0,False,97.0,False,,,,,96.0,False,,,,,96.0,False,,,,
ukr,1995,95.0,False,98.0,False,,,,,97.0,False,,,,,97.0,False,,,,
ukr,1996,97.0,False,99.0,False,,,,,92.0,False,,,,,99.0,False,,,,
ukr,1997,97.0,False,99.0,False,,,,,97.0,False,,,,,99.0,False,,,,
ukr,1998,97.0,False,98.0,False,,,,,96.0,False,,,,,98.0,False,,,,
ukr,1999,99.0,False,99.0,False,,,,,99.0,False,,,,,98.0,False,,,,
ukr,2000,98.0,False,99.0,False,4.0,False,,,99.0,False,99.0,False,99.0,False,,,,,,
ukr,2001,98.0,False,99.0,False,7.0,False,,,99.0,False,98.0,False,99.0,False,,,,,,
ukr,2002,98.0,False,99.0,False,48.0,False,,,99.0,False,98.0,False,99.0,False,,,,,,
ukr,2003,98.0,False,97.0,False,77.0,False,,,99.0,False,99.0,False,99.0,False,,,,,,
ukr,2004,98.0,False,99.0,False,98.0,False,,,99.0,False,97.0,False,99.0,False,,,,,,
ukr,2005,96.0,False,96.0,False,97.0,False,,,96.0,False,96.0,False,95.0,False,,,,,,
ukr,2006,97.0,False,98.0,False,96.0,False,11.0,False,98.0,False,98.0,False,99.0,False,,,,,,
ukr,2007,98.0,False,98.0,False,92.0,False,46.0,False,97.0,False,96.0,False,98.0,False,,,,,,
ukr,2008,95.0,False,90.0,False,84.0,False,81.0,False,94.0,False,95.0,False,91.0,False,,,,,,
ukr,2009,94.0,False,71.0,False,66.0,False,66.0,False,75.0,False,68.0,False,74.0,False,,,,,,
ukr,2010,92.0,False,52.0,False,48.0,False,51.0,False,56.0,False,41.0,False,57.0,False,,,,,,
ukr,2011,90.0,False,50.0,False,21.0,False,26.0,False,67.0,False,56.0,False,54.0,False,,,,,,
ukr,2012,95.0,False,76.0,False,46.0,False,83.0,False,79.0,False,54.0,False,72.0,False,,,,,,
ukr,2013,95.0,False,76.0,False,46.0,False,83.0,False,79.0,False,54.0,False,72.0,False,,,,,,
ukr,2014,39.0,False,23.0,False,22.0,False,38.0,False,56.0,False,57.0,False,45.0,False,,,,,,
ukr,2015,39.0,False,23.0,False,22.0,False,38.0,False,56.0,False,57.0,False,51.0,False,,,,,,
ukr,2016,75.0,False,19.0,False,26.0,False,47.0,False,42.0,False,31.0,False,56.0,False,,,,,,
ukr,2017,84.0,False,50.0,False,52.0,False,39.0,False,86.0,False,84.0,False,48.0,False,,,,,,
ukr,2018,90.0,False,69.0,False,67.0,False,58.0,False,91.0,False,90.0,False,71.0,False,,,,,,
ukr,2019,84.0,False,80.0,False,76.0,False,80.0,False,93.0,False,92.0,False,78.0,False,,,,,,
ukr,2020,93.0,False,81.0,False,81.0,False,85.0,False,85.0,False,82.0,False,84.0,False,,,,,,
ukr,2021,86.0,False,78.0,False,77.0,False,87.0,False,88.0,False,86.0,False,78.0,False,,,,,,
ukr,2022,71.0,False,73.0,False,62.0,False,70.0,False,74.0,False,69.0,False,69.0,False,,,,,,
ukr,2023,84.0,False,83.0,False,79.0,False,78.0,False,92.0,False,87.0,False,85.0,False,,,,,,
ury,1980,56.0,False,53.0,False,,,,,50.0,False,,,,,59.0,False,,,,
ury,1981,76.0,False,57.0,False,,,,,55.0,False,,,,,60.0,False,,,,
ury,1982,76.0,False,67.0,False,,,,,52.0,False,,,,,72.0,False,,,,
ury,1983,99.0,False,73.0,False,,,,,65.0,False,,,,,77.0,False,,,,
ury,1984,93.0,False,62.0,False,,,,,66.0,False,,,,,80.0,False,,,,
ury,1985,92.0,False,63.0,False,,,,,59.0,False,,,,,58.0,False,,,,
ury,1986,92.0,False,70.0,False,,,,,82.0,False,,,,,64.0,False,,,,
ury,1987,98.0,False,85.0,False,,,,,88.0,False,,,,,85.0,False,,,,
ury,1988,98.0,False,82.0,False,,,,,72.0,False,,,,,82.0,False,,,,
ury,1989,99.0,False,88.0,False,,,,,82.0,False,,,,,88.0,False,,,,
ury,1990,99.0,False,97.0,False,,,,,97.0,False,,,,,97.0,False,,,,
ury,1991,99.0,False,96.0,False,,,,,96.0,False,,,,,96.0,False,,,,
ury,1992,99.0,False,93.0,False,,,,,93.0,False,,,,,93.0,False,,,,
ury,1993,98.0,False,92.0,False,,,,,90.0,False,,,,,92.0,False,,,,
ury,1994,99.0,False,91.0,False,,,,,90.0,False,,,,,91.0,False,,,,
ury,1995,99.0,False,91.0,False,,,,,90.0,False,,,,,91.0,False,,,,
ury,1996,99.0,False,91.0,False,,,,,89.0,False,,,,,91.0,False,,,,
ury,1997,99.0,False,91.0,False,84.0,False,,,92.0,False,,,,,91.0,False,,,,
ury,1998,99.0,False,91.0,False,75.0,False,,,96.0,False,,,,,91.0,False,,,,
ury,1999,99.0,False,93.0,False,91.0,False,93.0,False,99.0,False,,,,,93.0,False,,,91.0,False
ury,2000,99.0,False,90.0,False,92.0,False,88.0,False,89.0,False,,,,,92.0,False,,,88.0,False
ury,2001,99.0,False,94.0,False,94.0,False,90.0,False,94.0,False,,,,,94.0,False,,,90.0,False
ury,2002,99.0,False,95.0,False,95.0,False,95.0,False,95.0,False,,,,,93.0,False,,,93.0,False
ury,2003,99.0,False,91.0,False,91.0,False,91.0,False,95.0,False,,,,,91.0,False,,,91.0,False
ury,2004,99.0,False,94.0,False,94.0,False,94.0,False,95.0,False,,,,,95.0,False,,,94.0,False
ury,2005,99.0,False,96.0,False,96.0,False,96.0,False,95.0,False,,,,,96.0,False,,,95.0,False
ury,2006,99.0,False,95.0,False,95.0,False,95.0,False,94.0,False,,,,,95.0,False,,,94.0,False
ury,2007,99.0,False,94.0,False,94.0,False,94.0,False,96.0,False,,,,,94.0,False,,,94.0,False
ury,2008,99.0,False,94.0,False,94.0,False,94.0,False,95.0,False,,,,,94.0,False,,,94.0,False
ury,2009,99.0,False,95.0,False,95.0,False,95.0,False,94.0,False,,,,,95.0,False,,,94.0,False
ury,2010,99.0,False,95.0,False,95.0,False,95.0,False,95.0,False,,,91.0,False,95.0,False,,,95.0,False
ury,2011,99.0,False,95.0,False,95.0,False,95.0,False,95.0,False,,,92.0,False,95.0,False,,,95.0,False
ury,2012,99.0,False,95.0,False,95.0,False,95.0,False,96.0,False,,,93.0,False,95.0,False,,,95.0,False
ury,2013,98.0,False,94.0,False,94.0,False,94.0,False,96.0,False,92.0,False,93.0,False,94.0,False,,,94.0,False
ury,2014,99.0,False,95.0,False,95.0,False,95.0,False,96.0,False,93.0,False,95.0,False,95.0,False,,,95.0,False
ury,2015,98.0,False,95.0,False,95.0,False,95.0,False,96.0,False,93.0,False,94.0,False,95.0,False,,,95.0,False
ury,2016,98.0,False,95.0,False,95.0,False,95.0,False,95.0,False,92.0,False,94.0,False,95.0,False,,,95.0,False
ury,2017,98.0,False,93.0,False,93.0,False,93.0,False,96.0,False,92.0,False,94.0,False,93.0,False,,,93.0,False
ury,2018,98.0,False,91.0,False,91.0,False,91.0,False,97.0,False,91.0,False,93.0,False,91.0,False,,,91.0,False
ury,2019,99.0,False,94.0,False,94.0,False,94.0,False,96.0,False,99.0,False,95.0,False,93.0,False,,,93.0,False
ury,2020,99.0,False,92.0,False,92.0,False,92.0,False,95.0,False,91.0,False,94.0,False,91.0,False,,,91.0,False
ury,2021,99.0,False,91.0,False,91.0,False,91.0,False,93.0,False,82.0,False,94.0,False,90.0,False,,,90.0,False
ury,2022,97.0,False,94.0,False,94.0,False,94.0,False,96.0,False,92.0,False,94.0,False,94.0,False,,,94.0,False
ury,2023,99.0,False,95.0,False,95.0,False,95.0,False,96.0,False,90.0,False,94.0,False,95.0,False,,,95.0,False
usa,1980,,,96.0,False,,,,,86.0,False,,,,,95.0,False,,,,
